sku,title,link,price,image
185580PAK,Kellogg's Trésor Max Krunch 375g,http://www.jumbo.com/kellogg's-tresor-max-krunch-375g/185580PAK/,3.11,https://static-images.jumbo.com/product_images/185580PAK-1_360x360.png
17934DS,Kellogg's Trésor Melkchocolade,http://www.jumbo.com/kellogg's-tresor-melkchocolade/17934DS/,3.41,https://static-images.jumbo.com/product_images/17934DS-1_360x360.png
213291KST,Kellogg's Variety 215g,http://www.jumbo.com/kellogg's-variety-215g/213291KST/,2.87,https://static-images.jumbo.com/product_images/200920180749_213291KST-1_360x360.png
227279PAK,Kent Giga Surround 35,http://www.jumbo.com/kent-giga-surround-35/227279PAK/,11.5,https://static-images.jumbo.com/product_images/220120190639_215431PAK-1_360x360.png
222822PAK,Kent Surround 100's L,http://www.jumbo.com/kent-surround-100's-l/222822PAK/,7.2,https://static-images.jumbo.com/product_images/202102PAK-1_360x360.png
216560PAK,Kent Surround Green L 20,http://www.jumbo.com/kent-surround-green-l-20/216560PAK/,6.9,https://static-images.jumbo.com/product_images/202101DS-1_360x360.png
227303DS,Kent Surround XL,http://www.jumbo.com/kent-surround-xl/227303DS/,8.0,https://static-images.jumbo.com/product_images/202106DS-1_360x360.png
227302DS,Kent Surround XXL 27,http://www.jumbo.com/kent-surround-xxl-27/227302DS/,9.0,https://static-images.jumbo.com/product_images/202105DS-1_360x360.png
182236POT,Kerala Kaneel Gemalen 50g,http://www.jumbo.com/kerala-kaneel-gemalen-50g/182236POT/,0.81,https://static-images.jumbo.com/product_images/182236POT-1_360x360.png
182235POT,Kerala Nootmuskaat Gemalen 50g,http://www.jumbo.com/kerala-nootmuskaat-gemalen-50g/182235POT/,0.79,https://static-images.jumbo.com/product_images/182235POT-1_360x360.png
182292POT,Kerala Paprika 50g,http://www.jumbo.com/kerala-paprika-50g/182292POT/,0.81,https://static-images.jumbo.com/product_images/182292POT-1_360x360.png
182238POT,Kerala Witte Peper Gemalen 50g,http://www.jumbo.com/kerala-witte-peper-gemalen-50g/182238POT/,0.81,https://static-images.jumbo.com/product_images/182238POT-1_360x360.png
182237POT,Kerala Zwarte Peper Gemalen 50g,http://www.jumbo.com/kerala-zwarte-peper-gemalen-50g/182237POT/,0.79,https://static-images.jumbo.com/product_images/182237POT-1_360x360.png
189493BAK,Kerim Authentiek Handgemaakte Baklava 12 Stuks,http://www.jumbo.com/kerim-authentiek-handgemaakte-baklava-12-stuks/189493BAK/,5.25,https://static-images.jumbo.com/product_images/189493BAK-1_360x360.png
43691POT,Kesbeke Amsterdamse Augurken Blokjes Zoetzuur 350g,http://www.jumbo.com/kesbeke-amsterdamse-augurken-blokjes-zoetzuur-350g/43691POT/,1.12,https://static-images.jumbo.com/product_images/43691POT-1_360x360.png
26888POT,Kesbeke Amsterdamse Augurken en Uitjes Zoetzuur 675g,http://www.jumbo.com/kesbeke-amsterdamse-augurken-en-uitjes-zoetzuur-675g/26888POT/,2.05,https://static-images.jumbo.com/product_images/26888POT-1_360x360.png
26890POT,Kesbeke Amsterdamse Augurken Middel Zoetzuur 675g,http://www.jumbo.com/kesbeke-amsterdamse-augurken-middel-zoetzuur-675g/26890POT/,1.38,https://static-images.jumbo.com/product_images/26890POT-1_360x360.png
101471POT,Kesbeke Amsterdamse Augurken Plakjes 675g,http://www.jumbo.com/kesbeke-amsterdamse-augurken-plakjes-675g/101471POT/,1.65,https://static-images.jumbo.com/product_images/101471POT-1_360x360.png
154701POT,Kesbeke Amsterdamse Dwarsliggers Zoetzuur 520g,http://www.jumbo.com/kesbeke-amsterdamse-dwarsliggers-zoetzuur-520g/154701POT/,1.35,https://static-images.jumbo.com/product_images/154701POT-1_360x360.png
26891POT,Kesbeke Amsterdamse Kleine Augurkjes Zoetzuur 370ml,http://www.jumbo.com/kesbeke-amsterdamse-kleine-augurkjes-zoetzuur-370ml/26891POT/,1.17,https://static-images.jumbo.com/product_images/26891POT-1_360x360.png
27151POT,Kesbeke Amsterdamse Piccalilly 340g,http://www.jumbo.com/kesbeke-amsterdamse-piccalilly-340g/27151POT/,1.19,https://static-images.jumbo.com/product_images/27151POT-1_360x360.png
27070POT,Kesbeke Amsterdamse Smul-Uitjes Zoetzuur 675g,http://www.jumbo.com/kesbeke-amsterdamse-smul-uitjes-zoetzuur-675g/27070POT/,1.22,https://static-images.jumbo.com/product_images/27070POT-1_360x360.png
27072POT,Kesbeke Amsterdamse Zilveruitjes Zoetzuur 340g,http://www.jumbo.com/kesbeke-amsterdamse-zilveruitjes-zoetzuur-340g/27072POT/,1.17,https://static-images.jumbo.com/product_images/27072POT-1_360x360.png
65245POT,Kesbeke Augurken 1500g,http://www.jumbo.com/kesbeke-augurken-1500g/65245POT/,3.18,https://static-images.jumbo.com/product_images/65245POT-1_360x360.png
18981POT,Kesbeke Augurken AB Natriumarm Zoetzuur 340g,http://www.jumbo.com/kesbeke-augurken-ab-natriumarm-zoetzuur-340g/18981POT/,1.38,https://static-images.jumbo.com/product_images/18981POT-1_360x360.png
27071POT,Kesbeke Handgeschilde Amsterdamse Uien Zoetzuur 660g,http://www.jumbo.com/kesbeke-handgeschilde-amsterdamse-uien-zoetzuur-660g/27071POT/,1.19,https://static-images.jumbo.com/product_images/27071POT-1_360x360.png
18982POT,Kesbeke Zilver-Uien Natriumarm 340g,http://www.jumbo.com/kesbeke-zilver-uien-natriumarm-340g/18982POT/,1.17,https://static-images.jumbo.com/product_images/18982POT-1_360x360.png
203561FLS,Ketel1 Gerijpte Jenever Matuur 1L,http://www.jumbo.com/ketel1-gerijpte-jenever-matuur-1l/203561FLS/,19.49,https://static-images.jumbo.com/product_images/203561FLS-1_360x360.png
23146FLS,Ketel1 Originele Ambachtelijke Graan Jenever 1L,http://www.jumbo.com/ketel1-originele-ambachtelijke-graan-jenever-1l/23146FLS/,15.19,https://static-images.jumbo.com/product_images/23146FLS-1_360x360.png
112625FLS,Ketel1 Originele Ambachtelijke Graan Jenever 50cl,http://www.jumbo.com/ketel1-originele-ambachtelijke-graan-jenever-50cl/112625FLS/,9.49,https://static-images.jumbo.com/product_images/112625FLS-1_360x360.png
202381BAK,Kettle Chips Paprika & Roasted Onion 150g,http://www.jumbo.com/kettle-chips-paprika--roasted-onion-150g/202381BAK/,2.09,https://static-images.jumbo.com/product_images/202381BAK-1_360x360.png
213172ZK,Kettle Chips Sweet Chilli & Sour Cream 150g,http://www.jumbo.com/kettle-chips-sweet-chilli--sour-cream-150g/213172ZK/,1.99,https://static-images.jumbo.com/product_images/201020180553_213172ZK-1_360x360.png
58995ZK,KETTLE® Chips Sea Salt & Balsamic Vinegar 150g,http://www.jumbo.com/kettle-chips-sea-salt--balsamic-vinegar-150g/58995ZK/,1.55,https://static-images.jumbo.com/product_images/58995ZK-1_360x360.png
58992ZK,KETTLE® Chips Sea Salt & Crushed Black Pepper 150g,http://www.jumbo.com/kettle-chips-sea-salt--crushed-black-pepper-150g/58992ZK/,1.77,https://static-images.jumbo.com/product_images/58992ZK-1_360x360.png
58991ZK,KETTLE® Chips Sea Salt 150g,http://www.jumbo.com/kettle-chips-sea-salt-150g/58991ZK/,1.77,https://static-images.jumbo.com/product_images/58991ZK-1_360x360.png
191038PAK,Kiddylicious Bananen Rijstwafels 6+ Maanden 10 Stuks 20g,http://www.jumbo.com/kiddylicious-bananen-rijstwafels-6-maanden-10-stuks-20g/191038PAK/,2.49,https://static-images.jumbo.com/product_images/191038PAK-1_360x360.png
192837ZK,Kiddylicious Little Bistro Gekrulde Pasta met Groenten en Kaas 10+ Maanden 180g,http://www.jumbo.com/kiddylicious-little-bistro-gekrulde-pasta-met-groenten-en-kaas-10-maanden-180g/192837ZK/,2.59,https://static-images.jumbo.com/product_images/192837ZK-1_360x360.png
195417PAK,Kiddylicious Little Bistro Kip & Groenten Ovenschotel 7+ Maanden 130g,http://www.jumbo.com/kiddylicious-little-bistro-kip--groenten-ovenschotel-7-maanden-130g/195417PAK/,1.99,https://static-images.jumbo.com/product_images/195417PAK-1_360x360.png
192836PAK,Kiddylicious Little Bistro Kip & Groenten Risotto 10+ Maanden 180g,http://www.jumbo.com/kiddylicious-little-bistro-kip--groenten-risotto-10-maanden-180g/192836PAK/,2.72,https://static-images.jumbo.com/product_images/192836PAK-1_360x360.png
192772ZK,Kiddylicious Little Bistro Mini Gehaktballetjes met Spaghettiringetjes 12+ Maanden 200g,http://www.jumbo.com/kiddylicious-little-bistro-mini-gehaktballetjes-met-spaghettiringetjes-12-maanden-200g/192772ZK/,3.03,https://static-images.jumbo.com/product_images/192772ZK-1_360x360.png
192835ZK,Kiddylicious Little Bistro Pasta met Groenten en Kaas 7+ Maanden 130g,http://www.jumbo.com/kiddylicious-little-bistro-pasta-met-groenten-en-kaas-7-maanden-130g/192835ZK/,1.99,https://static-images.jumbo.com/product_images/192835ZK-1_360x360.png
195419PAK,Kiddylicious Little Bistro Rundergehakt & Groenten Ovenschotel 10+ Maanden 180g,http://www.jumbo.com/kiddylicious-little-bistro-rundergehakt--groenten-ovenschotel-10-maanden-180g/195419PAK/,2.59,https://static-images.jumbo.com/product_images/195419PAK-1_360x360.png
192776ZK,Kiddylicious Little Bistro Spaghetti Bolognese 7+ Maanden 130g,http://www.jumbo.com/kiddylicious-little-bistro-spaghetti-bolognese-7-maanden-130g/192776ZK/,1.99,https://static-images.jumbo.com/product_images/192776ZK-1_360x360.png
192653PAK,Kiddylicious Little Bistro Vegetarische Pasta met Kaas 12+ Maanden 200g,http://www.jumbo.com/kiddylicious-little-bistro-vegetarische-pasta-met-kaas-12-maanden-200g/192653PAK/,3.03,https://static-images.jumbo.com/product_images/192653PAK-1_360x360.png
192773ZK,Kiddylicious Little Bistro Vis & Groenten Taart 7+ Maanden 130g,http://www.jumbo.com/kiddylicious-little-bistro-vis--groenten-taart-7-maanden-130g/192773ZK/,1.99,https://static-images.jumbo.com/product_images/192773ZK-1_360x360.png
192774ZK,Kiddylicious Little Bistro Zoete Aardappel & Kokosnoot 4+ Maanden 100g,http://www.jumbo.com/kiddylicious-little-bistro-zoete-aardappel--kokosnoot-4-maanden-100g/192774ZK/,1.59,https://static-images.jumbo.com/product_images/192774ZK-1_360x360.png
183428ZK,Kiddylicious Strawberry & Banana Smoothie Melts 6g,http://www.jumbo.com/kiddylicious-strawberry--banana-smoothie-melts-6g/183428ZK/,1.25,https://static-images.jumbo.com/product_images/183428ZK-1_360x360.png
183427PAK,Kiddylicious Strawberry Fruit Wriggles 12g,http://www.jumbo.com/kiddylicious-strawberry-fruit-wriggles-12g/183427PAK/,0.99,https://static-images.jumbo.com/product_images/183427PAK-1_360x360.png
191039ZK,Kiddylicious Veggie Straws 12g,http://www.jumbo.com/kiddylicious-veggie-straws-12g/191039ZK/,1.09,https://static-images.jumbo.com/product_images/191039ZK-1_360x360.png
25527FLS,Kikkoman Sojasaus 150ml,http://www.jumbo.com/kikkoman-sojasaus-150ml/25527FLS/,2.53,https://static-images.jumbo.com/product_images/25527FLS-1_360x360.png
25794FLS,Kikkoman Sojasaus met Minder Zout 150ml,http://www.jumbo.com/kikkoman-sojasaus-met-minder-zout-150ml/25794FLS/,3.02,https://static-images.jumbo.com/product_images/25794FLS-1_360x360.png
25526FLS,Kikkoman Teriyaki Marinade & Saus 250ml,http://www.jumbo.com/kikkoman-teriyaki-marinade--saus-250ml/25526FLS/,3.8,https://static-images.jumbo.com/product_images/25526FLS-1_360x360.png
147837PAK,Kinder Bueno Melk en Hazelnoten 10 Stuks 215g,http://www.jumbo.com/kinder-bueno-melk-en-hazelnoten-10-stuks-215g/147837PAK/,2.34,https://static-images.jumbo.com/product_images/147837PAK-1_360x360.png
145330PAK,Kinder Bueno White Melk en Hazelnoten 6 Stuks 117g,http://www.jumbo.com/kinder-bueno-white-melk-en-hazelnoten-6-stuks-117g/145330PAK/,1.94,https://static-images.jumbo.com/product_images/145330PAK-1_360x360.png
185091STK,Kinder Choco Fresh Milk and Hazelnuts 5 Stuks 105g,http://www.jumbo.com/kinder-choco-fresh-milk-and-hazelnuts-5-stuks-105g/185091STK/,2.6,https://static-images.jumbo.com/product_images/185091STK-1_360x360.png
95684PAK,Kinder Chocolate 24 Reepjes Family Pack 300g,http://www.jumbo.com/kinder-chocolate-24-reepjes-family-pack-300g/95684PAK/,4.16,https://static-images.jumbo.com/product_images/95684PAK-1_360x360.png
106761STK,Kinder Chocolate Maxi 21g,http://www.jumbo.com/kinder-chocolate-maxi-21g/106761STK/,0.49,https://static-images.jumbo.com/product_images/106761STK-1_360x360.png
194842STK,Kinder Chocolate Maxi 6 Reepjes 126g,http://www.jumbo.com/kinder-chocolate-maxi-6-reepjes-126g/194842STK/,1.67,https://static-images.jumbo.com/product_images/168972STK-1_360x360.png
194843STK,Kinder Graanreep Omhuld met Superieure Melkchocolade 94g,http://www.jumbo.com/kinder-graanreep-omhuld-met-superieure-melkchocolade-94g/194843STK/,1.59,https://static-images.jumbo.com/product_images/168973STK-1_360x360.png
31699PAK,Kinder Pingui Cacao 4 Stuks 120g,http://www.jumbo.com/kinder-pingui-cacao-4-stuks-120g/31699PAK/,1.55,https://static-images.jumbo.com/product_images/041220182257_31699PAK-1_360x360.png
87355ZK,Kinder Schoko-Bons 200g,http://www.jumbo.com/kinder-schoko-bons-200g/87355ZK/,3.28,https://static-images.jumbo.com/product_images/87355ZK-1_360x360.png
101737DS,Kinder Surprise De Smurfen - 3 Stuks,http://www.jumbo.com/kinder-surprise-de-smurfen---3-stuks/101737DS/,2.32,https://static-images.jumbo.com/product_images/181220182213_101737DS-1_360x360.png
92416TRA,Kindly's Doodskøpjes Extra Zout 110g,http://www.jumbo.com/kindly's-doodskpjes-extra-zout-110g/92416TRA/,1.49,https://static-images.jumbo.com/product_images/92416TRA-1_360x360.png
165020POT,Kindly's Echte Italiaanse Laurier Drop 70g,http://www.jumbo.com/kindly's-echte-italiaanse-laurier-drop-70g/165020POT/,2.19,https://static-images.jumbo.com/product_images/165020POT-1_360x360.png
149248ZK,Kindly's Kaneelstok 2 Stuks,http://www.jumbo.com/kindly's-kaneelstok-2-stuks/149248ZK/,1.49,https://static-images.jumbo.com/product_images/149248ZK-1_360x360.png
149283STK,Kindly's Sweet Memories Beach Clubbing Zwart-Wit Mix 400g,http://www.jumbo.com/kindly's-sweet-memories-beach-clubbing-zwart-wit-mix-400g/149283STK/,2.49,https://static-images.jumbo.com/product_images/149283STK-1_360x360.png
913421BAK,Kindly's Sælmiak Tøuw 110g,http://www.jumbo.com/kindly's-slmiak-tuw-110g/913421BAK/,1.65,https://static-images.jumbo.com/product_images/913421BAK-1_360x360.png
142201ZK,Kindly's Zoete Herinneringen Boterwafeltjes 200g,http://www.jumbo.com/kindly's-zoete-herinneringen-boterwafeltjes-200g/142201ZK/,1.99,https://static-images.jumbo.com/product_images/142201ZK-1_360x360.png
142185ZK,Kindly's Zoete Herinneringen Dreaming Away Salmiak Kikkers 180g,http://www.jumbo.com/kindly's-zoete-herinneringen-dreaming-away-salmiak-kikkers-180g/142185ZK/,1.99,https://static-images.jumbo.com/product_images/142185ZK-1_360x360.png
142189ZK,Kindly's Zoete Herinneringen Framboosjes 200g,http://www.jumbo.com/kindly's-zoete-herinneringen-framboosjes-200g/142189ZK/,1.99,https://static-images.jumbo.com/product_images/142189ZK-1_360x360.png
136649ZK,Kindly's Zoete Herinneringen Getting Dirty Oud Hollandse Mix 400g,http://www.jumbo.com/kindly's-zoete-herinneringen-getting-dirty-oud-hollandse-mix-400g/136649ZK/,3.07,https://static-images.jumbo.com/product_images/136649ZK-1_360x360.png
142188ZK,Kindly's Zoete Herinneringen Groene Erwten 200g,http://www.jumbo.com/kindly's-zoete-herinneringen-groene-erwten-200g/142188ZK/,1.99,https://static-images.jumbo.com/product_images/142188ZK-1_360x360.png
142200ZK,Kindly's Zoete Herinneringen Kaneelstokjes 135g,http://www.jumbo.com/kindly's-zoete-herinneringen-kaneelstokjes-135g/142200ZK/,1.99,https://static-images.jumbo.com/product_images/142200ZK-1_360x360.png
149243ZK,Kindly's Zoete Herinneringen Nougatblok 2 Stuks,http://www.jumbo.com/kindly's-zoete-herinneringen-nougatblok-2-stuks/149243ZK/,1.65,https://static-images.jumbo.com/product_images/149243ZK-1_360x360.png
142184ZK,Kindly's Zoete Herinneringen Pectorale 200g,http://www.jumbo.com/kindly's-zoete-herinneringen-pectorale-200g/142184ZK/,1.99,https://static-images.jumbo.com/product_images/142184ZK-1_360x360.png
149263ZK,Kindly's Zoete Herinneringen Pillow Fights Haknougat 350g,http://www.jumbo.com/kindly's-zoete-herinneringen-pillow-fights-haknougat-350g/149263ZK/,2.74,https://static-images.jumbo.com/product_images/149263ZK-1_360x360.png
141906ZK,Kindly's Zoete Herinneringen Platte Salmiakjes 200g,http://www.jumbo.com/kindly's-zoete-herinneringen-platte-salmiakjes-200g/141906ZK/,1.99,https://static-images.jumbo.com/product_images/141906ZK-1_360x360.png
149269STK,Kindly's Zoete Herinneringen Schoolmeesterkrijt 400g,http://www.jumbo.com/kindly's-zoete-herinneringen-schoolmeesterkrijt-400g/149269STK/,2.49,https://static-images.jumbo.com/product_images/149269STK-1_360x360.png
482752POT,Kindly's Zoete Herinneringen Suiker 200g,http://www.jumbo.com/kindly's-zoete-herinneringen-suiker-200g/482752POT/,1.52,https://static-images.jumbo.com/product_images/482752POT-1_360x360.png
142205ZK,Kindly's Zoete Herinneringen TV Pastilles 200g,http://www.jumbo.com/kindly's-zoete-herinneringen-tv-pastilles-200g/142205ZK/,1.99,https://static-images.jumbo.com/product_images/142205ZK-1_360x360.png
149032STK,Kindly's Zoete Herinneringen Zoethoutjes 175g,http://www.jumbo.com/kindly's-zoete-herinneringen-zoethoutjes-175g/149032STK/,1.99,https://static-images.jumbo.com/product_images/149032STK-1_360x360.png
85063STK,Kindly's Zoete Herinneringen Zwart Wit Zoet XL 150g,http://www.jumbo.com/kindly's-zoete-herinneringen-zwart-wit-zoet-xl-150g/85063STK/,2.19,https://static-images.jumbo.com/product_images/85063STK-1_360x360.png
207696FLS,King Kong Coconut Tripel 330ml,http://www.jumbo.com/king-kong-coconut-tripel-330ml/207696FLS/,2.59,https://static-images.jumbo.com/product_images/051020181844_207696FLS-1_360x360.png
159080PAK,King Pepermunt Extra Strong Original 4 x 44g,http://www.jumbo.com/king-pepermunt-extra-strong-original-4-x-44g/159080PAK/,1.21,https://static-images.jumbo.com/product_images/159080PAK-1_360x360.png
197402STK,King Pepermunt Mini 100 Stuks 100g,http://www.jumbo.com/king-pepermunt-mini-100-stuks-100g/197402STK/,2.05,https://static-images.jumbo.com/product_images/131120180337_197402STK-1_360x360.png
159081PAK,King Pepermunt Original Rollen 6 x 44g,http://www.jumbo.com/king-pepermunt-original-rollen-6-x-44g/159081PAK/,1.72,https://static-images.jumbo.com/product_images/159081PAK-1_360x360.png
189282STK,Kip Kerrie Salade 250g,http://www.jumbo.com/kip-kerrie-salade-250g/189282STK/,1.19,https://static-images.jumbo.com/product_images/189282STK-1_360x360.png
189283BAK,Kip Walnoot Salade 250g,http://www.jumbo.com/kip-walnoot-salade-250g/189283BAK/,1.99,https://static-images.jumbo.com/product_images/189283BAK-1_360x360.png
189258BAK,Kip-Saté Salade 250g,http://www.jumbo.com/kip-sate-salade-250g/189258BAK/,1.49,https://static-images.jumbo.com/product_images/189258BAK-1_360x360.png
193935PAK,Kipfilet 175g,http://www.jumbo.com/kipfilet-175g/193935PAK/,1.75,https://static-images.jumbo.com/product_images/271220182323_193935PAK-1_360x360.png
171675BLK,Kips Achterham 325g,http://www.jumbo.com/kips-achterham-325g/171675BLK/,2.19,https://static-images.jumbo.com/product_images/171675BLK-1_360x360.png
133415STK,Kips Boterhamworst 440g,http://www.jumbo.com/kips-boterhamworst-440g/133415STK/,1.18,https://static-images.jumbo.com/product_images/133415STK-1_360x360.png
45145STK,Kips Cranberry Paté 125g,http://www.jumbo.com/kips-cranberry-pate-125g/45145STK/,1.93,https://static-images.jumbo.com/product_images/45145STK-1_360x360.png
